album_id,album_name,album_desc,episode_updated,episode_total,genre,area,year,language,director,actor,score,copyright_start_time,copyright_end_time,definition
5137,刘巧儿,1942年，陕甘宁陇东地区的人民，在政府的倡导下，实行婚姻自主。农民刘彦贵的女儿刘巧儿由父母包办，自幼许配给赵家庄的柱儿，但从未见过面。在一次劳模会上，她爱上了勤劳俊秀的小伙子赵振华。地主王寿昌垂涎巧儿貌美，厚金许给刘媒婆，叫她从中撮合。刘彦贵贪图钱财，便答应把女儿嫁给王寿昌，并骗女儿说赵柱儿是个二流子，提出解除女儿与他的婚约。一日，刘巧儿去合作社送线，被王寿昌纠缠，并告诉她马上就要迎亲，刘巧儿知……,1,1,戏曲片,内地,1956,普通话,伊琳,赵丽蓉;新凤霞;张秀云;薛恩厚;张德福;赵连喜;张淑琴;刘桂荣;新凤妹;吕子英;余绍海;宋长文,6.8,2020-12-24 00:00:00,2050-12-23 00:00:00,"21,2,1"
5144,借年,书生王汉喜因家境贫寒，大年除夕，奉母命到未来的岳父家借年去。看到岳父家院内欢喜热市，深感自己处境寒酸，正在徘徊不前时，突闻有人走来，慌忙中误入未婚妻爱姐闺房回避。恰巧来人正是爱姐和她的嫂子，爱姐因思念未婚夫而闷闷不乐。嫂子怕小姑除夕一个孤单，欲陪小姑入寝。被爱姐婉言拒绝了，送嫂子出门，汉喜还未来得及溜走，爱姐已回到房中，无耐汉喜又隐身暗处。爱姐回房独自哭诉自己的心事，被感动的汉喜不自觉地从暗中走出。令爱姐大吃一惊，爱姐知道汉喜是来借年后，便把年货和银子赠给汉喜。最后，在爱姐嫂子的帮助下，思念已久的二人终成眷属。,1,1,爱情片,内地,1957,普通话,刘国权,张玲;李岱江;刘艳芳,7.2,2020-12-24 00:00:00,2050-12-23 00:00:00,"21,2,1"
2898,碧玉簪,根据上海越剧院演出本改编。明代吏部尚书李廷甫之女李秀英，聪明贤惠，容貌秀丽，父母爱若珍宝。秀英年已及笄，尚待字闺中。李廷甫50寿诞之日，好友王裕夫妇偕子玉林前来祝寿。李廷甫见玉林品貌端庄，仪表不俗，有意试试他的才华，就叫他题写寿联一副。玉林即席挥毫，顺手而成。李廷甫大喜，就以秀英许配为妻。李秀英的表兄顾文友，原有娶秀英之心，今见她被许配王玉林，心中恼恨，遂与孙媒婆密谋定下奸计。孙媒婆在秀英出嫁之日，暗中偷得她的首饰碧玉簪一支，连同伪造的情书一封，在洞房花烛之夜，有意使王玉林拾得，从中破坏他们的姻缘。王玉林拾得情书与玉簪，果然中计，气愤万分。他撇下新房中的李秀英，回到书房，任她冷清清地良宵虚度。王玉林的母亲陆氏，偶于秀英侍婢春香口中，得悉玉林婚后迄未与秀英同房，她还以为玉林年少，读书心切，不解温存，便将他拖上楼去，锁于房中。是夜，这一边王玉林余恨未消，坐待天明；那一边李秀英心中疑虑，百思不解。僵持良久，李秀英终于上前探问情由，不料反遭玉林一番凌辱。李秀英满月归家之时，王玉林不肯同去。陆氏只好劝慰秀英独自回去省亲。回家后，秀英在母亲面前强颜欢笑，处处掩饰，以免母亲知道真情。王玉林见秀英独自回去，以为她与顾文友有约在先，随即写信一封，迫令她当日回转，不许留宿一宵，并以休弃相威胁。这时，李秀英既不能向母亲说明真相，又不愿因此被休弃，玷辱家声，只得不顾母亲的盛怒，返回夫家。王玉林见秀英居然当天返回，不但使他的休妻目的未能如愿，自己反而又被母亲锁在房内，他心中郁闷，又独自坐待天明。夜深天寒，风雨凄凄。满腹委屈无处诉的李秀英，见了伏案而睡的王玉林，怕他受风，冻坏了身体，就想替他盖衣御寒，但想起王玉林素无夫妻情义，又屡次被他无故凌辱，心中一再犹豫，欲盖又止者三次，最后终因想起嫁前母亲的再三叮嘱，以及婆婆平时骨肉相待之情，毅然将衣盖上。天明，玉林醒来，见给他盖的是件女人衣衫，就责怪秀英存心不善，一怒之下，又将她一顿殴辱。李夫人得到春香的通报，赶到王家，她见玉林盛气凌人，蛮不讲理，立即写信上京，要李廷甫回来评理。李廷甫匆匆赶回，到王府面责玉林，谁知玉林以情书及玉簪相反诘，李廷甫一时无词以对，也疑秀英行为不正，拔剑欲斩。李秀英含冤有口难辩，亏得婆婆相护。他们追查情书与玉簪的来由，真相终于大白，李廷甫痛惜秀英被折磨成病，就带她回家调养。,1,1,剧情片;戏曲片,内地,1962,普通话,吴永刚,周宝奎;钱妙花;金采凤;郑忠梅,8.2,2020-12-17 00:00:00,2050-12-16 00:00:00,"32,31,21,2,1"
993,一贯害人道,故事发生在解放前，北平姑娘徐凤生和爸爸以开杂货店为生。在凤生十六岁的时候，封建道会一贯道的头子王继善为骗取徐家钱财，诱使凤生和爸爸徐忠厚加入了一贯道，王说凤生能做坛里的“天才”。凤生入道后，在道会头目们的影响下，沾染上了浓厚的迷信思想，逐渐沉沦。凤生的姑妈徐淑云是个寡妇，她也被骗入道，并且被继善强行占有，而丈夫留给她的财产，也被一贯道的人搜刮一空。徐淑云的儿子张健华离家投奔了革命。受了蒙骗的徐忠厚财产被悉数掠走，最后落到在“道”里打扫佛堂度日的境地。他们逐渐地认识到了：一贯道是个骗局。坛主李仙钧深恐徐淑云和徐忠厚泄露了自己的不可告人的秘密，于是勾结蒋介石特务杀害了他们。解放了，解放军文工团进驻城里，已成为文工团一员的张健华找到了表姐凤生。李仙钧、王继善怕事情败露，要杀害凤生灭口。紧要关头，公安人员赶到了，一贯道头目李仙钧、王继善均被绳之以法。,1,1,剧情片,内地,1951,普通话,李恩杰;王光彦,姚向黎;杨静;白铭;张勤箴;林泱泱,8.3,2021-01-15 00:00:00,2051-01-14 00:00:00,"31,21,2,1"
1139,友谊,根据王颖等集体创作的同名话剧改编。朝鲜战争期间，我志愿军侦察兵在完成“抓舌头”任务的归途中，碰到一群美国兵正在鞭打被捕的朝鲜妇女，侦察兵们把她们救了回来。其中，一个叫金顺玉的怀孕朝鲜妇女，被美军打成重伤，已经濒临死亡。为了抢救她，志愿军女医生李芝华和护士小兰冒着危险，越过炮火封锁线，来到前沿。经志愿军战士为她献血和医生的抢救，金顺玉转危为安，孩子也生了下来。金顺玉为了感谢志愿军，给孩子起名“友谊”。排长从团部接受任务回来，和战士小杨去敌后侦察敌人炮兵阵地的情况，他们在完成任务回来时，被敌人发现。排长掩护，把敌人的火力吸引过来，让小杨把敌人阵地图带回去。小杨受了重伤，他坚持爬回阵地，报告了排长在沙田里受伤的消息后，壮烈牺牲。,1,1,战争片,内地,1959,普通话,李俊,姜则善;李冀明;徐燕鸣;李万鹏,7.9,2021-01-15 00:00:00,2051-01-14 00:00:00,"31,21,2,1"
356,无因的反抗,　　Jim因为在学校里无法与其他同学共融，迫使他的父母只能多次搬家，这一次他们来到了洛杉矶。在洛杉矶的一所高中里，他仍旧遭到了同学的排斥，但认识了他心爱的女生Judy；交到了他真正的朋友Plato。在Jim和当地小混混头目、也是Judy的前男友Frank一系列的纠纷中，两人最终决定以赛车来定胜负。而在比赛中，Frank不幸坠入悬崖身亡。Frank的兄弟们试图找Jim报仇，在两方的对抗中，Plato被警察意外枪杀，使这部影片留下了一个悲剧性的结尾。而Jim和Judy的命运又将何去何从？ ,1,1,爱情片;剧情片,美国,1955,英语,尼古拉斯·雷,詹姆斯·迪恩;娜塔利·伍德;科里·艾伦;萨尔·米涅奥;吉姆·巴克斯;丹尼斯·霍珀;玛丽埃塔·坎蒂,7.5,2020-08-07 00:00:00,2050-08-06 00:00:00,"32,31,21,2,1"
983,壮志凌云（1936）,农民老王带着女儿黑妞儿和孤儿顺儿逃难，与众人一起在边省建立了美丽的家园太平村。金秋时节，强盗进犯，村民们选举壮实的顺儿为抗敌领袖。青年农民田德厚喜欢黑妞儿，但因黑妞儿与顺儿自小便极要好，遂对顺儿心存芥蒂。混进村的奸细企图从中挑拨，德厚将计就计找到敌人埋藏武器的地点。奸细见阴谋败露欲下毒手，顺儿带村人将其擒下，德厚与顺儿前嫌尽释。敌人开始猛攻村庄，德厚与黑妞儿英勇牺牲，村民们在顺儿的带领下继续战斗。,1,1,剧情片,内地,1936,普通话,吴永刚,韩兰根;金焰;田方;王人美;王次龙;章志直;周凤文,6.3,2021-01-15 00:00:00,2051-01-14 00:00:00,"31,21,2,1"
1141,过猴山,炎炎夏日，一群小猴在山上的几株树上不知疲倦地蹦来跳去，玩得不亦乐乎。肩背草帽，胸前挂着两个酒葫芦的老爷爷吃力地从山下走上来，看到一大片树荫时，忙停下歇息，不一会进入了梦乡。小猴们将老爷爷打量一番，对他随手丢在地上的草帽和酒葫芦产生了兴趣，它们想办法将草帽搞到手正要对酒葫芦下手时，老爷爷被惊醒。非常生气的老爷爷一心想拿回草帽好快点过猴山，无奈小猴们就是不给，注意到小猴们一直在模仿他的动作时，老爷爷有了好办法。,1,1,动画片,内地,1958,普通话,王树忱,未知,8.3,2021-01-15 00:00:00,2051-01-14 00:00:00,"32,31,21,2,1"
1140,混江龙李俊,宋朝在太湖有父女俩以打鱼为生，这时来了三位新朋友，在酒席上李俊（王元龙 饰）的女儿为大家唱歌，当地的丁公子看见了李俊的女儿，企图无理，后逃走。梁山好汉经常在李俊家聚会，被官府知道并抓人，梁山好汉砸狱救出梁山好汉，一起上了梁山。李俊，梁山第二十六条好汉，四寨八员水军头领第一位。李俊原来是揭阳岭人，浔阳江上的好汉。宋江被发配江州，在催命判官李立的店中喝酒时被麻倒，幸亏李俊相救。,1,1,动作片;古装片,内地,1940,普通话,王元龙,刘佳;王元龙;白峰;石珊;乐和,8.7,2021-01-15 00:00:00,2051-01-14 00:00:00,"21,2,1"
295,失陷猩球 1970,1968年 乔治的飞船误入两千年后的地球并失事，在善良的猿族 夫妇兹瑞和考尼斯的帮助下，他逃出了猿族的监牢，但猿族首领佐斯博士并没打算放过他。1970年前来搜寻乔治的飞船再次失事在星球上新加入的战友和乔治联手去阻止猿族对人类的杀戮。,1,1,科幻片;动作片,美国,1970,英语,泰德·珀斯特,维克多·布鲁诺;詹姆斯·格雷戈里;杰夫·科里;查尔顿·赫斯顿;金·亨特;罗迪·麦克道尔;Gregory Sierra;David Watson,8.4,2020-08-14 00:00:00,2050-08-14 00:00:00,"32,31,21,2,1"
1768,我想你,　　1950年，美国的一中部小镇生活像往常一样。人们开始有冷战偏执狂，而年轻男性的最大的担忧是从和平时期的军队板和草案的延期。,1,1,剧情片,美国,1951,英语,马克·罗布森,法利·格兰杰;达纳·安德鲁斯;吉姆·巴克斯;佩吉·道;Robert Keith;多萝西·麦克吉尔;米尔德丽德·丹诺克,7.8,2020-08-21 00:00:00,2050-08-20 00:00:00,"32,31,21,2,1"
510,墙头马上,昆剧。尚书之子裴少俊遵父之命赴洛阳为御花园挑选奇花异草。裴少俊带着家人裴福来到洛阳花市，看到万花丛中露出一段粉墙，墙内传来一阵歌声，少俊不觉听入了迷，便把骏马往柳树上一拴，正要登墙，忽见墙头出现一位绝色佳人。这佳人原是李相国之女李倩君。她窥见墙下一位翩翩美少年，也不觉惊呆了。少俊急命裴福取来笔砚，作诗一首，送与倩君，倩君也作诗一首，送与少俊，相约夜间在花园会面。不料，李相国却把倩君许配杜丞相之子，倩君悲痛万分，和少俊离家出走。二人来到裴家，只因尚书家法甚严，他们便藏在花园之中少俊终日苦读经书。大考之年，尚书命少俊赴长安考试，因倩君刚生了两个儿子，故少俊便没有去考，却藏在花园伺侍倩君，哄骗父亲说自己没有考中。几年以后，两个孩子长大了，一日在花园中玩耍，悄悄走了出去，不巧正被裴尚书撞见，事情泄露。尚书逼少俊写休书，即日赴京赶考，并把李倩君赶出家门，留下两个孩子。少俊考中状元，登门拜谒恩师大主考，原来主考大人正是岳父大人李相国。少俊不敢相认，幸有倩君乳母在旁相助，少俊才把他和倩君的关系说明。相国找到女儿，翁婿相认，喜出望外。裴少俊衣锦归家，裴尚书亲自接回李倩君，全家团圆，皆大欢喜。,1,1,剧情片,内地,1963,普通话,蔡振亚,言慧珠;俞振飞;华传浩,7.3,2020-11-12 00:00:00,2050-11-12 00:00:00,"21,2,1"
644,半夜鸡叫,本作是根据高玉宝的同名小说改编的木偶片。地主周扒皮每天半夜里学鸡叫，然后把刚刚入睡的长工们喊起来下地干活。日子一长，长工们对鸡叫得这样早产生了怀疑。小长工小宝为了弄明白此事，在一天夜里，他独自躲在大车后边观察院内动静，不一会儿，只见周扒皮悄悄来到鸡窝跟前，伸长脖子学鸡叫，随后又用棍子捅鸡窝，直到公鸡都叫了起来，他才离开。小宝把看到的情况告诉了长工们，大家非常气愤，都到地里睡觉去了。天亮后，周扒皮到地里一看，长工们都在睡觉，他举起棍子又骂又打。长工们不甘心受压迫，他们想了个对付周扒皮的办法：当天夜里，正当周扒皮在鸡窝跟前学鸡叫的时候，躲在暗处的小宝喊了声：“捉贼！”早已准备好的长工们纷纷跑来，对着周扒皮一阵乱打。地主婆闻声赶来，说明被打的是老东家，大家这才住手，并故意表现出惊讶的样子。地主婆无可奈何地扶着狼狈不堪的周扒皮回到屋里去，长工们见状都高兴得笑起来。,1,1,动画片,内地,1964,普通话,尤磊,无,8.4,2020-11-12 00:00:00,2050-11-12 00:00:00,"32,31,21,2,1"
9650314,茜茜公主2：年轻的皇后,维也纳盛大的皇家婚礼之后，茜茜开始皇后的生活。她慢慢地调整自己以适应奥地利宫廷生活，但她发现与皇太后苏菲相处非常艰难。专横的皇太后恪守着皇室的陈规陋习，并不断地向弗兰兹（灌输应该怎样遵守皇室法规去经营帝国和家庭。茜茜的女儿出生之后，她和苏菲之间的矛盾进一步激化。苏菲依据皇室的规矩不让茜茜自己抚养女儿，而弗兰兹竟然顺从母意，让茜茜与女儿无法在一起。伤心失望的茜茜只身一人回到巴伐利亚。愧疚弗兰兹立刻追随而至，劝服茜茜和他一起返回奥地利。这时，苏菲也不得不改变主意同意茜茜抚养女儿。之后，茜茜伴随弗兰兹出访多国，在匈牙利她受到了热烈的欢迎，他们在匈牙利人民的欢呼声中加冕为奥匈帝国的国王和皇后。,1,1,爱情片;剧情片;历史片,其他,1956,德语,恩斯特·马利斯卡,罗密·施奈德;卡尔亨兹·伯恩;玛达·施耐德,7.0,2020-05-27 00:00:00,2050-05-26 00:00:00,"32,31,21,2,1"
657,沙家店粮站,1947年春天，在陕甘宁保卫战中，沙家店粮站负责人石得富为确保部队的粮食供应，带着运粮队，冒着敌机空袭的危险，到邻区催粮、运粮。北上的敌人逼近邻县绥德，人心惶惶，地主又乘机放火破坏。幸亏石得富镇静地指挥防空，才没有遭到大损失。在紧张的运粮过程中，石得富始终带领大家掩护运粮队，疤虎在掩护粮队的战斗中壮烈牺牲了，石得富也不幸被俘。敌人对他施以酷刑，却一无所获。夜间，石得富等人杀死哨兵逃出了虎口，这时，我军已开始了猛烈的反攻，石得富在沙家店山顶的战场上，把保存下来的粮帐交给了区委书记。西北战役终于获得了胜利，又一次在革命战争史上写下了光辉的一页。,1,1,剧情片,内地,1954,普通话,干学伟,浦克;张莹;张平;杜德夫;李青,7.5,2020-12-04 00:00:00,2050-12-03 00:00:00,"2,1"
636,折磨,中学生埃里克爱上了年轻的贝尔塔，与她共享了初恋的乐趣。但是一个埃里克不认识的男人使他们之间的关系笼罩上了一层阴影。这个男人用性虐 待的方式折磨贝尔塔，但埃里克始终不知道这个人的身份。一天埃里克发现贝尔塔死了，她是自杀的。在她的住处，埃里克遇见了她的拉丁语老师，此人被他的学生称作“卡里古拉”——历史上一个淫荡、残暴的罗马皇帝的名字。他虽然没有亲手杀死贝尔诺，但正是他促成了她的死亡，他应该对这件事承担责任。由于贝尔塔的死亡，埃里克从一个对他来说毫无希望的爱情中解脱出来……,1,1,剧情片,其他,1944,瑞典语,阿尔夫·斯约堡,梅·扎特林,7.2,2019-09-27 00:00:00,2050-09-27 00:00:00,"2,1"
653,七武士,日本战国时代，一小山村面临着山贼的威胁，为了保护秋天的收成，村中长老决定让去请武士来保护村子安全，但只能拿出的报酬是一天三顿的白米饭。在城里，他们遭到了武士白眼甚至被打。直到勘兵卫（志村乔 饰）的出现，他现今已沦为浪人，几经考虑最后答应了。他对农民说至少需要七名武士，于是久藏（宫口精二 饰）、胜四郎（木村功 饰）、五郎（稻叶义男 饰）、七郎（加东大介 饰）、平八（千秋实 饰）和菊千代（三船敏郎 饰）等六人也加入了队伍，七个人肩负保卫村子的任务。,1,2,动作片;剧情片,日本,1954,日语,黑泽明,志村乔;三船敏郎,8.5,2019-09-20 00:00:00,2050-09-20 00:00:00,"32,31,21,2,1"
645,七次机会,1895年出生的巴斯特·基顿，从小受到身为戏剧演员的父母的影响，从4岁开始就登台演出。基顿21岁进入电影界，很快就以冷峻的表情以及敏捷夸张的肢体语言形成了他独特的表演特点。1920年，基顿首次主演了剧情长片《苯人》，此后，他在好莱坞的发展一帆风顺，上世纪20年代，基顿总共出演了34部影片，1927年由他执导并主演的《将军号》奠定了他在好莱坞一代巨星的地位，而他也被后人视为动作喜剧片的开山鼻祖。,1,1,爱情片;喜剧片,美国,1925,英语,巴斯特·基顿,巴斯特·基顿,8.2,2019-10-12 00:00:00,2050-10-12 00:00:00,"31,21,2,1"
493,荒山泪,明末，昏君崇祯不断缺陷取苛捐杂税，加深人民的痛苦。农民高良敏因付不出捐税，父子俩都被抓入狱，儿媳张慧珠日夜织绢才将高父子赎回。刚到家，公差就来抽取新税，父子俩连夜去采药被老虎吃了，慧珠的独子宝莲又被抓去，年老的婆婆被气身亡。索税公差仍向她要税，慧珠一人逃进深山荒野，自刎而死。,1,1,歌舞片,内地,1956,普通话,吴祖光,程砚秋;胡学礼;钱宝森,8.4,2020-11-12 00:00:00,2050-11-12 00:00:00,"2,1"
207,巴黎假期（1964）,　　理查德（威廉·霍尔登 William Holden 饰）是一位小有名气的编剧，最近他陷入了麻烦之中，因为制片人艾利克斯（诺埃尔·考沃德 Noel Coward 饰）交给了他一项几乎是不可能完成的任务——在短短48小时内完成剧本《头埃菲尔铁塔的女孩》。　　为了加快进度，理查德需要一位精明强干的秘书相助，就这样，名叫盖比瑞拉（奥黛丽·赫本 Audrey Hepburn 饰）的漂亮姑娘出现在了理查德的身边，并且住进了他的公寓。随着时间的推移，理查德和盖比瑞拉之间不可避免地碰擦出了爱情的火花，两人将各自想象成为剧本中的人物，在盲目的激情之中将生活弄得一团糟。终于，约定的期限到来了，可理查德并没有完成剧本，他和盖比瑞拉的感情也产生了裂痕。,1,1,爱情片;喜剧片,美国,1964,英语,理查德·奎因,威廉·霍尔登;奥黛丽·赫本;Raymond Bussières;Gregoire Aslan;Christian Duvaleix,8.9,2020-07-31 00:00:00,2050-07-30 00:00:00,"32,31,21,2,1"
168,天师捉妖,专事研究吸血鬼的阿布荣西尤斯教授为了猎杀恐怖的吸血恶魔，带着助手阿尔弗莱德来到位于东欧的特兰西瓦尼亚山区。师生二人下榻在雪山脚下的一所旅店，旅店内挂满了大蒜，尤其老板沙戈女儿莎拉的房间更是隆重。教授见此情形颇为欣喜，意识到自己找对了地方；阿尔弗莱德则迷上了美丽动人的莎拉。某个夜晚，莎拉突然被来自山顶的吸血鬼科若洛克伯爵掳走，次日沙戈也被吸血而死。为了拯救美丽的女孩，师生二人冒死上山，闯进鬼影幢幢的阴森古堡…… ,1,1,喜剧片;恐怖片,美国,1967,英语,罗曼·波兰斯基,阿尔菲·巴斯;弗迪·梅恩;沙龙泰特,7.4,2020-08-26 00:00:00,2050-08-25 00:00:00,"32,31,21,2,1"
209,桑尼布鲁克农场的丽贝卡,8岁的小女孩丽贝卡（秀兰·邓波 饰）天生拥有一副好嗓子，她随继父哈里（William Demarest 饰）参加某电台的选秀，其歌喉令制作人东尼（Randolph Scott 饰）绝倒，然哈里却误以为继女落选，已带着丽贝卡先行离开。 在此之后，丽贝卡被寄养在利瓦博罗的米兰达姑妈（Helen Westley 饰）那里，严厉的姑妈禁止侄女在公众面前抛投露面唱歌。但这怎能抑制小女孩表演的天性呢？巧合的是，东尼的别墅刚好在米拉达家的隔壁。东尼和丽贝卡一拍即合，悄悄地在隔壁开始了丽贝卡独唱的广播。,1,1,喜剧片;剧情片;歌舞片,美国,1938,英语,艾伦·德文,秀兰·邓波儿,8.5,2019-09-27 00:00:00,2050-09-27 00:00:00,"2,1"
147,呼啸山庄,19世纪，在英国约克郡一个阴沉的荒原边上，名叫希斯克利夫的一个吉普赛男孩，被迪恩先生带到呼啸山庄。他得到主人之女凯西的钟爱，凯西在爱的同时，又无法拒绝自己想过优裕生活的愿望，而能提供这种生活条件的，却是邻居艾德加·林顿。希斯克利夫无意中得知后，悄然离去，凯西在愁苦心情中嫁给了林顿。,1,1,爱情片;剧情片,美国,1939,英语,威廉·惠勒,弗劳拉·罗博森;唐纳德·克里斯普;大卫·尼文;劳伦斯·奥利弗;梅尔·奥勃朗;杰拉丁·菲茨杰拉德,7.1,2020-07-31 00:00:00,2050-07-30 00:00:00,"21,2,1"
221,秘密间谍,艾德·布鲁迪（吉尔加 饰）原是一名小说家，后来参与情治工作成为情报人员。第一次世界大战期间，他以理查·亚仙典的化名前往瑞士，同行的还有乔装妻子的艾莎·卡林顿（卡萝 饰）和一名行为古怪，绰号将军的杀手（彼得·劳雷 饰）。他们的任务是追寻一名德国间谍，并将他刺杀，但想要完成这个任务，首先必须猜出他到底是谁。,1,1,爱情片;喜剧片;剧情片;悬疑片;惊悚片,英国,1936,英语,希区柯克,约翰·吉尔古德;彼得·洛;玛德琳·卡洛,7.8,2019-09-26 00:00:00,2050-09-26 00:00:00,"2,1"
138,造雨人,　　骗子来到炎热的西部城镇，他对农民说，如果给他钱，他就能变出雨，在卡里的家里，他用各种各样怪异的声音加上一些无法形容的仪器开始作法，真的开始下雨了——这完全是一种巧合。那户人家的长女爱上了乐观的骗子，骗子开始迎合她并改变她孤寂的生活。两人差别很大的性格特点贯穿了电影的始终。,1,1,爱情片;喜剧片;惊悚片,美国,1956,英语,Joseph Anthony,伯特·兰卡斯特;凯瑟琳·赫本,7.4,2020-07-31 00:00:00,2050-07-30 00:00:00,"2,1"
200,武则天（1963）,　　本片为1963年第二届金马奖优等剧情片，为大师李翰祥执导，王月汀编剧，由金马影后李丽华饰传奇天后武则天，赵雷饰唐高宗，另有丁宁与二位导演罗维、胡金铨主演，张冲、张仲文及严俊客串。故事描述，武则天有倾国之貌，绝世才华；年十四，唐太宗召为才人；及太宗崩，武入感业寺为比丘尼……,1,1,剧情片;历史片;古装片,香港,1963,普通话,李翰祥,李丽华;赵雷;丁宁,7.5,2020-07-31 00:00:00,2050-07-30 00:00:00,"21,2,1"
172,第八个是铜像,易卜拉辛是一位勇敢而成熟的游击队队长，他在一次战斗中负伤，在疗伤期间还在村落里向农民广为传播革命真理，教育他们为了自由翻身而与法西斯战斗，帮助不少村民走上革命之道。后来他在战斗中光荣牺牲。,1,1,战争片;剧情片,其他,1970,其他,维克多·琪卡,Yllka Mujo;Piro Mani;Vangjush Furxhi,7.7,2020-07-21 00:00:00,2050-07-20 00:00:00,"2,1"
9647410,基督山伯爵（1961）,埃德蒙（路易斯·乔丹 Louis Jourdan 饰）本是一个朝气蓬勃的年轻水手，他对生活充满了热情，与人为善的个性亦为他在江湖上结识了诸多朋友。梅塞迪丝（伊冯·弗奴克丝 Yvonne Furneaux 饰）是埃德蒙心爱的姑娘，当埃德蒙完成了此次海上作业回到陆地上后，两人就准备成婚。不幸的是，埃德蒙的幸福惹得情敌费尔南多（Jean-Claude Michel 饰）十分眼红，他和昏庸的法官威尔弗（Bernard Dhéran 饰），利用莫须有的罪名将埃德蒙送入了大牢。 　　十七年过去了，在狱友的帮助下，心中充满了仇恨的埃德蒙越狱成功，出狱后的他只有一个念头，那就是对导致他沦落到今天如此境地的所有人展开复仇。埃德蒙摇身一变成为了神秘莫测的基督山伯爵，在成功进入了上流社会后，他的复仇计划也逐步的实施着。,1,1,动作片;剧情片,法国,1961,法语,克劳德·奥当·拉哈,路易斯·乔丹;伊冯·弗奴克丝;Pierre Mondy,7.3,2020-05-19 00:00:00,2050-05-18 00:00:00,"32,31,21,2,1"
9091112,出水芙蓉,流行音乐作曲家史蒂夫（雷德·斯克尔顿 饰）在加州与美丽多情的大学游泳课老师卡罗琳（埃丝特·威廉斯 饰）一见倾心，两人谈婚论嫁之际，遭到唱片公司高层的反对，他们怕影响到史蒂夫为“水上盛典”作曲，但史蒂夫无视阻挠。　　史蒂夫的经纪人乔治雇用女演员玛丽娅假冒史蒂夫的妻子，后者带着三个假冒的孩子来到婚礼上大闹，卡罗琳一气之下出走，史蒂夫得知卡罗琳任教的学院虽是女子学院，但章程规定也招男生，于是报名入学，笑话自此层出不穷。,1,1,喜剧片;歌舞片,美国,1944,法语,乔治·西德尼,雷德·斯克尔顿;埃丝特·威廉斯;玛格丽特·杜蒙;简·波特;多梦西·亚当斯;Xavier Cugat;安·科迪;Nana Bryant;比尔·戈德温;唐纳德·米克;Bunny Waters;Jacqueline Dalya;简妮丝·佩吉;Helen Forrest;哈里·詹姆斯;娜娜·布赖恩特;Francis Pierlot;Ethel Smith;Abigail Adams,7.7,2019-02-28 00:00:00,2022-01-26 00:00:00,"32,31,21,2,1"
5030849,驱魔者,长久以来，人类与吸血鬼的战斗从未停息。很多年之后，人类为了生存，寄居于教会严密控制的城市之中，并且训练了猎魔教士来保护自己。在结束了与吸血鬼的战争之后，猎魔教士的队伍被解散，并逐渐被世人所遗忘。曾在战时立下汗马功勋的传奇猎魔教士（保罗·贝坦尼 饰）已隐匿多年，可是忽然造访的来自奥古斯丁的警长希克斯（凯姆·吉甘戴 饰）却给他带来一个不好的消息，远在荒远的亲人受到吸血鬼的攻击，并且掳走了他的侄女露西。为了救出亲人，教士不惜违背主教们的意志，开始踏上自己的拯救之旅。此时，由于违背了主教的意志，主教派出四名猎魔教士对传奇教士展开追捕。,1,1,科幻片;恐怖片;动作片;惊悚片,美国,2011,英语,斯科特·查尔斯·斯图瓦特,保罗·贝特尼;卡尔·厄本;李美琪;凯姆·吉甘戴,7.7,2020-12-08 00:00:00,2021-12-07 00:00:00,"32,31,21,2,1"
8389725,极速复仇,经历了长达十年常人难以想象的牢狱生活，绰号“司机”的男子重返自由。但是他并不想就此展开平静的日子，而是迅速向当年的仇人展开血腥复仇。十年前，司机和哥哥加里等人打劫银行，并凭借其出色的车技成功摆脱警察的追捕。然而他们却遭到另一伙人的暗算，现金被一抢而空，哥哥和伙伴们遭到杀害，司机也鬼门关前走上一遭。,1,1,动作片;剧情片;惊悚片,美国,2010,英语,菲尔·乔安诺,汤姆·贝伦杰;比利·鲍伯·松顿;迈克·艾普斯;道恩·强森;卡拉·古奇诺;奥利弗·杰森·科恩;Jan Hoag;迈克尔·埃尔比;Mauricio Lopez;Jim Gaines;乔什·克拉克,7.0,2021-02-05 00:00:00,2022-02-04 00:00:00,"32,31,21,2,1"
1008898,正午,小镇执法官威尔·凯恩（加里·库柏 Gary Cooper 饰）在卸任的当天，同未婚妻艾米（Grace Kelly 饰）举行了婚礼，两人预备开始蜜月旅行的当口，小镇迎来了三位不速之客，他们是皮尔斯、科比和本，三人在火车站等候五年前被威尔抓获的恶棍弗兰克·米勒。预感小镇将被卷入一场血腥仇杀的人们纷纷躲避，或者力劝威尔离开，但前任执法官执意留下，并开始在镇上寻找帮手，岂料不得升迁的员警哈维、当年审判弗兰克的法官等人全部与此事撇清了关系，新婚妻子亦不支持威尔的坚守，孤立无援的威尔只得拿起自己的枪战斗…… 　　这部影片中的时间与真实世界中的时间步调一致。本片获1953年奥斯卡最佳男主角奖等十余项专业褒奖。,1,1,剧情片,美国,1952,英语,弗雷德·金尼曼,小隆·查内;李·范·克里夫;劳埃德·布里奇斯;格蕾丝·凯利;托马斯·米切尔;凯蒂·乔拉杜;奥托·克鲁格,7.7,2020-08-11 00:00:00,2050-08-11 00:00:00,"32,31,21,2,1"
